# timestamp x y z qx qy qz qw
1595515325.84992 -5.684341886080802e-14 1.4210854715202004e-14 0.0 2.197850887642994e-09 1.1749514677278772e-09 9.760052630235546e-10 1.0
1595515332.85294 -0.2563322730699156 -0.32252056535874374 1.008007851156563 0.0034912522707084737 -0.05936820567787575 -0.011511851101939894 0.9981636662373452
1595515339.45338 0.29569999174793793 -0.15072956130945414 2.000533025877786 0.04939520672723342 -0.03359310880730203 -0.14231913291303017 0.9880166400420177
1595515341.25365 1.0948794351692186 -0.9961219681389295 1.8284932762336723 -0.057117589934399075 -0.05743875964582839 -0.04914961569221363 0.9955012230468341
1595515347.85421 2.033779034703514 -0.481179938240885 1.7114767105765125 0.05310283289695544 -0.050370846299413165 -0.05234931239418033 0.9959429785250035
1595515349.45202 3.272321360734395 -0.7235026425943651 1.871260227288289 0.0386264252219124 -0.08557682124949127 -0.26609827417401943 0.9593624525803672
1595515351.15336 4.2883503356069355 -0.8341545862600626 1.9784447549232453 -0.045317744851938 -0.05337217472610906 -0.05218100334940166 0.9961801322331169
1595515352.35135 5.296925487690714 -0.24217775434367894 1.9526918103281687 0.04684651532214571 -0.04545551342235973 0.02410850804464634 0.9975760523095685
1595515353.95265 6.346050205479344 -0.28090933626145187 1.9286195223014744 -0.004154545452590801 -0.05018750047948364 0.0634848392331057 0.996711407447136
1595515355.55281 7.782922223450441 -0.0025777994097815338 2.3272561164480408 0.014853146027637695 -0.1014992326673818 -0.06143319416795105 0.9928258923272183
1595515357.25213 8.830170541188807 -0.3423539988406148 2.465759874336925 0.04442723542188003 -0.06320698467083753 -0.2084696566866908 0.9749725637588592
1595515358.95249 9.69735080330662 -1.3588858420993866 2.476225856446007 0.050042600829302 -0.052023455421057234 -0.24550409796526762 0.9667042133302993
1595515361.15234 10.703914265411015 -1.8661418235504925 2.814095847203376 -0.001990206511886065 -0.03617433861452366 -0.03885513200403319 0.9985878704554703
1595515363.35236 11.49950893314815 -1.0352946098437954 2.9370430652488295 0.043125477621613596 -0.08058884556649198 0.05204698238648511 0.9944529867090897
1595515365.55395 12.426675759705518 -1.5233568254084808 2.644773400027084 -0.028850872182550065 -0.044946967196414334 -0.09116172586379657 0.9944028042255738
1595515367.15215 13.07442128832679 -1.9280747847195698 3.4303529334799947 0.09899797641239466 -0.06150037541918731 -0.29192861574305384 0.9493127976593881
1595515368.25259 13.072997494327296 -2.99227856409707 3.5942550402199984 0.024988450928076358 -0.017620129062110093 -0.38432357273603696 0.9226919853404266
1595515369.95232 13.124196305418366 -4.186310305885762 3.6282944466316565 0.04400200223468151 -0.09235123988967094 -0.5422975697076265 0.8339355000114705
1595515371.75245 13.357709502687612 -5.189072399065076 3.375673630218479 0.018997624058612012 -0.03500449476381812 -0.36337272287509637 0.9307921571955773
1595515373.45265 14.499586515312728 -5.928468630890656 3.4858778347038637 -0.019381669407685882 -0.05349972926322277 -0.1958364063320519 0.9789842857853648
1595515375.05207 15.510414870553348 -6.187211193500213 3.608379665067943 -0.024171943357538504 -0.0006440018033227043 -0.03818696183551443 0.998978006945984
1595515376.15264 16.576986475748072 -6.120174058195786 3.615023392845245 0.011417458654493439 -0.07335489249784648 0.02597762386156461 0.9969021338341139
1595515384.45266 17.889864562046284 -6.654389562439425 3.5447602370268854 0.029602189186994664 -0.03023936412539884 -0.12856099071110696 0.9907983462440819
1595515385.55270 18.866917356746967 -7.251898643205541 3.567501347952742 -0.008868150828240157 -0.09033758859286292 -0.08550723009247961 0.9921940281971194
1595515387.25296 20.046205387107648 -7.248880171712706 3.9438405602950013 0.022229341272500442 -0.0807812568025221 0.00983937954601243 0.9964353624526507
1595515388.45237 21.26940240417457 -7.3609190674272735 3.850949611742621 -0.00122828681505653 -0.0861143584178222 -0.004076305212483786 0.9962761626786028
1595515390.25232 22.612650975958957 -7.319647657665914 3.8205021829402597 0.008277548389702216 -0.05722349577952208 0.040279272323314796 0.9975141773150553
1595515391.45168 23.625089017066784 -7.274733354172383 3.813521160388916 -0.02510166652550433 -0.09020700266097706 0.08085056715448129 0.9923183908400387
1595515393.25308 24.920062773275276 -6.962286576230273 3.526383375627276 0.006096354115483381 -0.05287938591342508 0.02347724028449429 0.9983062777527455
1595515395.05124 26.239607541663815 -7.0384028594932655 3.775500130006961 0.0078091540465805905 -0.021761084632408337 -0.10990622141638745 0.9936730321401854
1595515396.85281 27.431512919596457 -7.410390790400502 3.854253886065173 0.007739585703540846 -0.036180367734496816 -0.05445421277029942 0.9978305560140465
1595515398.05167 28.46716810475084 -7.509144684447481 3.8073143353188996 0.017420783545153737 -0.075895596252006 -0.07575924550783987 0.9940809380982559
1595515399.25227 29.485110001614032 -7.646113728033365 3.8893175252313554 0.035567665873939475 -0.10378543270732442 -0.07258001029856244 0.9913100762158599
1595515401.05189 30.497694682728024 -7.843251065162903 4.188259960909647 -0.041546709918980275 -0.07955707052766403 0.07239115402576 0.9933297862456271
1595515414.25162 31.22193898871342 -7.096278212325506 4.606297901225922 -0.049500655330302255 -0.04590418412931279 0.23824147828687103 0.9688567949005568
1595515415.45176 31.544201041832935 -5.872367377493568 4.920402017911172 0.041439343520803675 -0.07762086582485038 0.3942641758617994 0.9147751317286569
1595515417.05155 32.36604287465764 -5.238161203719514 5.3643891777083965 -0.03842829112706466 -0.09838471074433164 0.4991157909462977 0.8600739168006779
1595515424.05085 33.10851236524638 -4.146368377547791 6.314231230647117 -0.054126293527297926 -0.06391086337075275 0.5208698694125199 0.8495177014226287
1595515425.25151 33.69732798686408 -3.258104727729812 6.2678435991154515 -0.020169908792448978 -0.08731518905256377 0.5798428120518423 0.8097848762800102
1595515427.55131 34.001096989035716 -1.9330905036867243 6.478702883839318 -0.023791073984142267 -0.08546679042143457 0.7008879788899078 0.7077326144677519
1595515434.85099 34.57915013154627 -0.8697393819241803 6.852371709366338 -0.0329564679850796 -0.06889824906985689 0.5988782286242569 0.7971899207672715
1595515436.05066 35.13445424331974 -0.04007590613137779 6.299597343344381 0.032346505746558125 -0.06011158911081983 0.48480512136055814 0.8719542962352639
1595515437.75134 36.01163760311732 0.6706824606208706 6.635087809494074 -0.018836613700942157 -0.07360202806541276 0.5566005579984806 0.8272990645979963
1595515439.45125 36.09739811111888 1.8880226206885844 7.135776020129711 -0.03379674828303346 -0.04691200863011532 0.6105769889256637 0.7898435185821628
1595515441.25084 36.40855021416587 3.1355610040332174 7.444182324613507 -0.023557719329243103 -0.08599343378222257 0.6071081065814603 0.7896011082372045
1595515444.25133 36.409007943135066 3.768084978939118 6.594069503466933 -0.023067008587644582 -0.06139159696605918 0.6032447419023718 0.7948551857438659
1595515451.05075 36.89618499904884 4.992337019720278 6.399088986605086 0.00252432412688986 -0.09892889114785725 0.41579513289391357 0.904058134052059
1595515457.85057 37.81429176391879 5.329852947457777 6.489650328809141 -0.029358894867132796 -0.007516610319507036 0.31802933153959073 0.9475963803972483
1595515459.05135 38.506663593223266 5.982354608435504 5.918091875839401 -0.00893495265594367 -0.08353574164518475 0.4943480508291273 0.8651947475165738
1595515460.85072 38.95074790773646 6.950290143268255 6.089782280839913 -0.04885487533302233 -0.0075097970318883794 0.6302518772822557 0.7748157040786713
1595515461.95082 39.396161136660055 7.890296093612356 6.038125590350944 -0.03575296505854092 -0.052845810121624884 0.6000837254042508 0.7973885930630483
1595515463.65024 39.522115297089215 8.976617480511926 6.512930182200023 -0.01898106456730002 -0.04674384514511063 0.5892233057497493 0.8063935937805304
1595515468.05120 39.36829921954637 9.981454826045738 6.393882361815308 -0.006914562739846292 -0.06803801325369237 0.6134856925067497 0.7867390435615362
1595515472.05130 38.754345817840544 10.337915186591445 5.640518809521744 0.013193909211991924 -0.09650353794914329 0.7394803635044851 0.6660944226716498
1595515475.45269 39.058434056691056 9.20050394536188 5.5063289514434715 -0.05914755270226083 -0.06752728216805323 0.5677747413259638 0.8182746948822043
1595515481.15007 39.43740342064933 10.597319588276267 6.06670506853429 0.007201711986686852 -0.09429167470726219 0.5646619159562233 0.8198866605171765
1595515482.95065 39.74308223963635 11.809559760605577 5.805332002930996 0.015529338884010046 -0.0002412874593709235 0.5011184173221108 0.8652393387004375
1595515484.15138 40.34089683794491 12.652787075403083 5.897589988169436 -0.031415048237247827 -0.1138403600295943 0.6044579619628955 0.7878350331079764
1595515485.85078 40.50081492818907 13.798602433016782 5.8069928683049525 0.026862532413423602 -0.0430427259923852 0.480281287755077 0.8756458260757068
1595515487.55106 41.244056319640606 14.863994057553931 5.974008300621108 0.025921710549775868 -0.052963558767511895 0.4718880348613986 0.8796843802861918
1595515489.35141 41.98057782304073 15.98207761989076 6.088205898890266 -0.0036740462691941247 -0.06112159617445988 0.5306375133758034 0.8453842210873362
1595515491.15123 42.428864709735535 17.048764837142407 6.565531307242949 -0.00038347922069799037 -0.04201344255883704 0.39424783242427014 0.918043228947748
1595515492.95034 43.610267158483 17.760469103832726 6.524726709916727 -0.035073120423011146 -0.096902905180107 0.3208030333300022 0.941522764991754
