# timestamp x y z qx qy qz qw
1632853906.49005 0.0 3.552713678800501e-15 0.0 -2.16840434497101e-19 -2.16840434497101e-19 -3.8161375372648006e-17 1.0
1632853908.59132 -0.06996953777698423 0.0013060777287741132 0.21635788995144312 -0.004153371779819763 0.00875571625774647 0.027750781192568876 0.9995678971830151
1632853909.19205 -0.1353992326101121 0.033685185291119524 0.41909461831488004 0.00723796209954523 0.010646440693973474 0.012813053156405003 0.9998350318297546
1632853909.79232 -0.142219112633299 0.023023375478910424 0.6599869431158116 0.003229772437180671 0.004494159966771934 0.0090147988231709 0.9999440506840245
1632853910.39106 -0.16550911612364416 0.011429621316811023 0.9025477740466297 0.0013420988532491806 0.008103725636763395 0.005582451885287493 0.9999506811000334
1632853913.99936 -0.11972736385310156 0.07483158844860327 1.0908787078383404 0.0018051236678009311 0.0011974598410087968 0.007313985713766073 0.9999709061925012
1632853914.59077 0.05102255643646458 0.0469991681049855 1.205245385235774 -0.0013023784992851962 -0.014616064368048395 0.004515378649207345 0.999882135968179
1632853915.69074 0.041256748757007244 -0.07371622903822228 1.378257041759042 0.06374025732617607 0.02600868154709291 -0.029393054715787917 0.9971944526593846
1632853916.19098 0.0805938397406436 -0.4359065600734091 1.5087429949401017 0.04301845176380965 0.026281592374616997 -0.12377146724390783 0.9910294216653659
1632853916.79018 0.16742434917178173 -1.0425049180145507 1.5011274992217927 -0.013181149293907438 -0.04331839493242341 -0.22836616385607753 0.9725218090970656
1632853917.39291 0.039171991604121104 -1.4681449809324434 1.4335406838093705 -0.016508493922504867 -0.013437503962728 -0.31561549254838017 0.9486483879599995
1632853917.99727 -0.17931754215032925 -1.6323086547323875 1.4400052057763153 0.030231359731619886 0.00605365614246787 -0.3984547345132611 0.9166696475176065
1632853918.59030 -0.4462978771435786 -1.8141635072248796 1.5245257325839636 0.04387792179669633 0.022844702174391524 -0.47591602957326395 0.8780983887677887
1632853919.18989 -0.7036012372326894 -2.1675197788355938 1.6617585577396976 0.031510098135509305 -0.00614304252214831 -0.5173706572741484 0.8551590376858432
1632853919.69169 -1.001605619441591 -2.461760334282154 1.9619812534420458 0.00802831962196696 -0.0181817016939216 -0.46353155791448675 0.8858574753451763
1632853920.29668 -1.4571471316937021 -2.728613527661505 2.3310483560105397 0.017768236237192574 0.011997221460774437 -0.3667032001322226 0.9300909200024627
1632853920.79795 -1.8047363460302677 -2.9511918437842795 2.688328685540222 -0.007191071948277199 0.012590700797762477 -0.3252677637791218 0.9455107850171702
1632853921.39033 -2.12373558200143 -3.1735759489623376 3.046711838344549 0.00798063806962678 0.04323998083621644 -0.35171577707893387 0.93507359369573
1632853921.98916 -2.2450513469989914 -3.450028320243593 3.453655891103681 0.014650423091763327 0.01643044166895314 -0.4045917453888029 0.9142324240875718
1632853922.48965 -2.275360187881404 -3.748605226128049 3.7591922502114463 0.029416728473765613 -0.0019242259437168 -0.45686156925256155 0.8890491887294567
1632853922.98972 -2.3719819600233194 -4.089582830309549 4.0028921829049064 -0.0011995609645927532 0.00566410220868049 -0.4792499023163698 0.8776593930047191
1632853923.58786 -2.50661565755658 -4.449643376887238 4.168182128112408 0.013462550104546412 -0.018416933369112237 -0.435770110283723 0.8997688521466345
1632853924.08960 -2.7038526477192306 -4.688161578573666 4.356080526391514 0.008250498696563757 0.012290558411089138 -0.39538108654841225 0.9183978810107298
1632853924.58960 -2.8702367635028736 -4.900411448906773 4.5785440199325365 -0.014450925257773457 0.03979496604292848 -0.34779765309517946 0.9366132200317918
1632853925.09159 -2.858165012622436 -5.054817975896654 4.780161401508641 -0.03082865896469378 0.029356575155948344 -0.27234178528978203 0.9612584133658992
1632853925.68858 -2.687961011246898 -5.0775539536284136 5.064128983518177 0.0019608992059695876 -0.030762785212942508 -0.18142362772087536 0.9829218042269913
1632853926.29320 -2.6169449927688646 -4.940629971412328 5.255218197011811 -0.0016020807989872154 0.024762465353089926 -0.09141325906736414 0.995503827071214
1632853927.08973 -2.5349178603214426 -4.73143875478889 5.2678534346453745 -0.03941284371638648 0.003823476695879093 0.030444428503445354 0.9987517937652189
1632853927.68736 -2.468204076262637 -4.40999349421244 5.02937349257583 0.014116892274466587 -0.00028243514898943444 0.12054198911553676 0.9926078089774267
1632853928.18788 -2.411177227776193 -4.222506398018869 4.8793436425039 -0.009709051889330661 -0.0010273581583828727 0.19551490303035865 0.9806521307475216
1632853928.68874 -2.3784324603689555 -4.086561413716012 4.707446295082998 -0.007107441046690979 -0.003015570055693112 0.26997037485852265 0.962837674438301
1632853929.29279 -2.3419968394465087 -3.9361178606066645 4.508969346406763 -0.028200958218841617 0.00872178723997266 0.3509654789519021 0.9359230037598936
1632853929.88882 -2.2806695875393075 -3.729501432390343 4.284895206299863 -0.014954028772708034 -0.013968599530276704 0.4313860882518731 0.901935307055542
1632853930.49325 -2.2622992959513084 -3.5269285536799266 4.084161403969647 -0.03336409697182433 0.006082497817890962 0.5069890323306959 0.8612850639305982
1632853931.08813 -2.2680491035720536 -3.295588871462371 3.896875528250727 -0.025234881833020913 0.00277759766640663 0.5777796468851994 0.8157978703914907
1632853931.68962 -2.2771047955056645 -3.0393838461371523 3.708800259696595 -0.02842622233811884 -0.0008631788045741957 0.63936841401976 0.7683744113124747
1632853932.19288 -2.2902684122687305 -2.8396775304826143 3.5573016128993262 -0.008615316566331691 -0.007896680935388735 0.6730818865258281 0.7394756201400413
1632853932.79254 -2.2885350410039678 -2.652642603075151 3.431544857399898 -0.014997494826039801 0.0030549932868779387 0.648962205708233 0.7606666797798266
1632853933.38868 -2.2101830176992507 -2.4022353223090214 3.3308720766527005 -0.014113751471332156 0.007513496762385591 0.5894354824344289 0.8076572053991095
1632853933.98752 -2.0850172066006394 -2.1402758100055514 3.2288488075139536 -0.005667151611472069 -0.028934244444360446 0.5682309817806603 0.8223407105547149
1632853934.58901 -2.02652320077776 -1.9421540458740303 3.158849218513693 -0.015002089635710357 0.013442533747179974 0.5462376475249525 0.837388003269347
1632853935.18872 -1.9151303734845015 -1.7339007559320692 3.0473437820723888 0.004523784708774133 -0.014073596230644208 0.5094054336801108 0.8603996591109412
1632853935.78971 -1.7874782454138085 -1.5264389281425146 2.9524040579879154 -0.011444137801235793 0.010868058309210914 0.48286503367282335 0.8755525548330707
1632853936.38710 -1.626345739192061 -1.3065420200487452 2.807569380684786 0.009251101666935895 -0.0021816719522725 0.47189695831217293 0.8816024717304053
1632853936.88849 -1.4834065651885027 -1.1422115276996756 2.690972936401555 -0.011441189250604214 0.005848387292226828 0.47808627126284003 0.8782188866020851
1632853937.48819 -1.2983097090960882 -0.9141317331282863 2.515634323218436 0.003821693012877168 -0.004923378225912065 0.48683991127461784 0.8734689781551959
1632853937.98886 -1.1613568887708254 -0.7305102509567227 2.390520286475665 -0.009461105825266172 0.005930884766646588 0.4956933511437126 0.8684258251079155
1632853938.58875 -1.000836179353044 -0.45961931192665517 2.193443565629634 0.0053237268963905885 -0.005396963471578989 0.5055413984291512 0.8627690451050718
1632853939.19548 -0.8588350671025751 -0.22765806199543448 1.9868696332229212 0.007987335115206082 0.010453678746536297 0.517496198139413 0.8555843663775509
1632853939.79370 -0.6701600141086459 -0.025682843890141527 1.8240035736860873 0.012964044199113232 -0.021146003125779106 0.5362492687558832 0.8436951474724673
1632853940.38811 -0.48607487804115124 0.12177403218836602 1.7395971244290642 0.009442279690009587 0.01972165217939658 0.5506876484604594 0.83442495985119
1632853940.89433 -0.27175666810683197 0.24176355007573136 1.7033722243227556 0.0014849248329027822 -0.010584433273840005 0.5707213201543475 0.8210742594259006
1632853941.49064 -0.04346579822011165 0.37046402333790596 1.6858193924016254 -0.006167942735474807 0.00709014216990204 0.590465392979702 0.8070082441089116
1632853942.08949 0.14731444646957925 0.5241227153303853 1.6575903291634126 -0.0027126852758560032 -0.01663772881893978 0.6043217391305894 0.796562027046558
1632853942.78828 0.2593221449146057 0.7190181624266891 1.6541351026616422 -0.00990361119228513 0.008706923274890394 0.6112070758145752 0.7913608648692666
1632853943.39150 0.3388919641194832 0.93842569321939 1.6413601152583661 -0.003425483192645504 0.00839730452379402 0.6201269890235992 0.7844490224521645
1632853943.98783 0.42164731237485853 1.1626490363155852 1.6277765757380602 0.007953191782880993 0.011335306160856104 0.6332586714809658 0.7738163299962508
1632853944.48847 0.5192698286451929 1.3407285607193629 1.6406370036148186 -0.0010921224782653284 0.008958655022661402 0.6457445232899786 0.7635002032807037
1632853945.09176 0.657923373799207 1.5495525329403108 1.5879060189655267 -0.0021555397736806358 -0.006730269487429762 0.6622566192177308 0.7492437703599625
1632853945.68807 0.7613654428198657 1.7510641933849591 1.5304918468338289 -0.016297042799774362 0.008032959619639226 0.6687323995215803 0.7432811418204025
